isin,name,ticker,source
CA1372241010,Canary Gold,BRAZ,openfigi
CA13740E1079,Cancambria Energy Corp. Registered Shares o.N.,CCEC,openfigi
CA1375842079,Canfor Pulp Products,CFPUF,openfigi
CA1376392090,Canlan Ice Sports Corp. Registered Shares New o.N.,ICE,openfigi
CA13765U2002,Cannara Biotech,LOVE,openfigi
CA13810W2013,Canter Resources Corp. Registered Shares o.N.,CRC,openfigi
CA14116K4046,CARBON STREAMING CORP.,OFSTF,openfigi
CA14161Y2006,Cardiol Therapeutics,CRDL,openfigi
CA14307R2000,Carlyle Commodities,CCC,openfigi
CA1467721082,Cartier Resources,ECRFF,openfigi
CA1469001053,Cascades,CAS,openfigi
CA14875E1025,CAT Strategic Metals,CAT,openfigi
CA15101Q2071,Celestica,CLS,openfigi
CA15135U1093,Cenovus Energy,CVE,openfigi
CA15138B3065,Centaurus Energy,CTA,openfigi
CA1520061021,Centerra Gold,CG,openfigi
CA1567881018,Cerrado Gold Inc. Registered Shares o.N.,CERT,openfigi
CA16106R1091,Charlottes Web Holdings,CWEB,openfigi
CA17040T8885,Chorus Aviation Inc. Reg.Sh.Cl.A (Vot.+Var.Vot.) oN,CHR,openfigi
CA17178G3026,Cielo Waste Solutions,CMC,openfigi
CA17878Y2078,Civeo,CVEO,openfigi
CA17965L1004,Clairvest,CVG,openfigi
CA18452Y1007,Clean Air Metals,AIR,openfigi
CA19238T1003,Cogeco,CGO,openfigi
CA1926671035,Colabor,GCL,openfigi
CA1939291060,Collective Metals,COMT,openfigi
CA19425C1005,Collective Mining,CNL,openfigi
CA1946931070,Colliers International,CIGI,openfigi
CA2094161064,Consolidated Lithium Metals,CLM,openfigi
CA21750C1014,Copper Giant Resources Corp. Registered Shares o.N.,CGNT,openfigi
CA21873Y1051,Core Silver Corp. Registered Shares o.N.,CC,openfigi
CA2208741017,Corus Entertainment,CJREF,openfigi
CA22587M1068,Cresco Labs,CL,openfigi
CA22674C1023,CriticalOneEne,CRTL,openfigi
CA22675W1077,Critical Elements Lithium,CRECF,openfigi
CA22717L1013,Cronos Group,CRON,openfigi
CA23249F1099,Cybeats Technologies,CYBT,openfigi
CA23256X4075,Cybin,HELP,openfigi
CA24345T1003,Decisive Dividend,DE,openfigi
CA2447672080,Defiance Silver,DEF,openfigi
CA2447781063,DEFSEC Technologies Inc. Registered Shares o.N.,DFSC,openfigi
CA2449161025,DeFi Technologies,DEFI,openfigi
CA24689E1079,DELIC HOLDINGS CORP.,DELCF,openfigi
CA25039N4084,Desert Gold Ventures,DAUGF,openfigi
CA25380B1022,Digi Power X Inc. Registered Shares o.N.,DGX,openfigi
CA25384L1067,Digital Commodities Inc. Registered Shares New o.N.,DIGI,openfigi
CA2548481043,District Metals,DMX,openfigi
CA2553311002,Diversified Royalty,DIV,openfigi
CA25537R1091,Dividend 15 Split,DVSPF,openfigi
CA25537Y1043,Dividend Growth Split,DGS,openfigi
CA25552L2012,Dixie Gold,DG,openfigi
CA25609L1058,Docebo,DCBO,openfigi
CA25675T1075,Dollarama,DOL,openfigi
CA2568277834,Dolly Varden Silver Corp. Registered Shares o.N.,DV,openfigi
CA25822C2058,Dorel Industries,DIIBF,openfigi
CA26142Q3044,Draganfly,DPRO,openfigi
CA2649011095,Dundee Corporation (A),DDEJF,openfigi
CA2684692023,EGF Theramed Health,TMED,openfigi
CA2685751075,E-L Financial,ELF,openfigi
CA26886R1047,EQB,EQGPF,openfigi
CA26916F1045,E Split,ENS,openfigi
CA27033V1058,Earthwise Minerals,WISE,openfigi
CA27580W1005,East West Minerals Ltd. Registered Shares o.N.,EW,openfigi
CA27786T1093,Eat Well Investment,EWG,openfigi
CA27887W1005,Eco Oil & Gas,EOG,openfigi
CA28008L2057,Edgemont Gold,EDGM,openfigi
CA28474P7065,Electra Battery Materials,ELBM,openfigi
CA28617B6061,Electrovaya,ELVA,openfigi
CA28620K1066,Elemental Royalty Corp. Registered Shares o.N.,ELE,openfigi
CA2899003008,Eloro Resources,ELRRF,openfigi
CA2907371058,Elysee Development,ELC,openfigi
CA2908761018,Emera,EMA,openfigi
CA29102L4064,Emerita Resources,EMO,openfigi
CA2918434077,Empire Co,EMLAF,openfigi
CA29250N1050,Enbridge,ENB,openfigi
CA29259W7008,enCore Energy Corp,EU,openfigi
CA29269R1055,Enerflex,EFX,openfigi
CA29373A3038,Enterprise,E,openfigi
CA29384J1030,Entrée Resources,ETG,openfigi
CA29446Y5020,Equinox Gold,EQX,openfigi
CA29472E1079,Equity Metals Corp. Registered Shares o.N.,EQTY,openfigi
CA2960061091,Ero Copper,ERO,openfigi
CA2964371066,Eskay Mining,ESKYF,openfigi
CA29787F1045,Etruscus Resources,ETR,openfigi
CA29842P1053,Eupraxia Pharmaceuticals Inc. Registered Shares o.N.,EPRX,openfigi
CA29872T2092,Euro Manganese Inc. Registered Shares o.N.,EMN,openfigi
CA30041N1078,Evertz Technologies,ET,openfigi
CA30224T8639,Extendicare,EXE,openfigi
CA3025911023,FPX Nickel,FPX,openfigi
CA3038971022,Fairfax India,FFXDF,openfigi
CA3060442074,Falcon Gold,FG,openfigi
CA3060711015,Falcon Oil & Gas,FOLGF,openfigi
CA3144602057,FendX Technologies Inc. Registered Shares New o.N.,FNDX,openfigi
CA31622P3051,Fidelity Minerals Corp. Registered Shares New o.N.,FMN,openfigi
CA31660A1030,Fiera Capital,FSZ,openfigi
CA31810H1073,Fintech Select,FTEC,openfigi
CA3183231024,Firm Capital Mortgage Investment Corporation,FC,openfigi
CA3186411078,First Atlantic Nickel Corp. Registered Shares o.N.,FAN,openfigi
CA31866G1028,First Andes Silver,FAS,openfigi
CA32076V1031,First Majestic Silver,FMV.DE,openfigi
CA3208901064,First Mining Gold,FF,openfigi
CA3359341052,First Quantum Minerals,FQVLF,openfigi
CA33611D1033,First Phosphate,PHOS,openfigi
CA33716L1094,First Tellurium,FTEL,openfigi
CA33767E2024,FirstService,FSV,openfigi
CA34416E8743,Focus Graphite,FMS,openfigi
CA3495531079,Fortis,FTS,openfigi
CA34964F1099,Fortune Bay,FOR,openfigi
CA34967D1015,Fortune Minerals,FT,openfigi
CA3518581051,Franco Nevada,FNV,openfigi
CA3567773005,Freeport Resources,FRI,openfigi
CA35954F1080,FuelPositive,NHHHF,openfigi
CA36112C2013,Fuse Battery Metals,FUSE,openfigi
CA36117T1003,Fury Gold Mines,FURY,openfigi
CA36168Q1046,GFL Environmental,GFL,openfigi
CA3617932015,GLG Life Tech,GLGLF,openfigi
CA36254S1056,GT Resources,GT,openfigi
CA36315W3012,Galantas Gold,GAL.L,openfigi
CA36352H1001,Galiano Gold,GAU,openfigi
CA37149B1094,Generation Mining,GENM,openfigi
CA37150L1031,Generation Uranium Inc. Registered Shares o.N.,GEN,openfigi
CA3719572008,Genesis AI Corp. Registered Shares o.N.,AIG,openfigi
CA37427C2094,Getchell Gold,GTCH,openfigi
CA3759161035,Gildan Activewear,GIL,openfigi
CA37637H1055,Giyani Metals,EMM,openfigi
CA37653W1014,Gladiator Metals,GLAD,openfigi
CA3771304068,Glass House Brands,GLASF,openfigi
CA37895W1095,Global Tactical Metals,MONI,openfigi
CA3794333037,Global UAV Technologies,YRLLF,openfigi
CA3794441020,Global Dividend Growth Split,GDV,openfigi
CA37953Y2033,Global Hemp Group,GHG,openfigi
CA37956H1082,Global Li-lon Graphite,LION,openfigi
CA37957M1068,Global Atomic,GLO,openfigi
CA37960T1066,Global Compliance Applications,APP,openfigi
CA37989H1091,Glow Lifetech,GLOW,openfigi
CA38021J2020,GOAT Industries,GOAT,openfigi
CA3803551074,Goeasy,GSY,openfigi
CA38071H1064,Gold Royalty,GROY,openfigi
CA38149E1016,GoldMining,GOLD,openfigi
CA38216R1001,Goodfellow,GDL,openfigi
CA38503H2037,Granada Gold Mine,GGM,openfigi
CA38867G2053,Graphano Energy,GEL,openfigi
CA39342L1085,Green Thumb Industries,GTII,openfigi
CA3953321096,Greenlane Renewables,GRN,openfigi
CA4013393042,Guardian Capital Group,GCAAF,openfigi
CA40281L1094,Gungnir Resources,GUG,openfigi
CA40444L1031,HPQ Silicon,HPQ,openfigi
CA4085491039,Hammond Power Solutions,HMDPF,openfigi
CA41166G1081,Hardcore Discoveries,HARD,openfigi
CA42016R4017,Hawkeye Gold & Diamond,HAWK,openfigi
CA42328X1042,Helios Fairfax Partners,FFXXF,openfigi
CA4234071054,HELLO PAL INTERN. INC.,HP,openfigi
CA4296951094,High Liner Foods,HLF,openfigi
CA42981E4013,High Tide,HITI,openfigi
CA4315022026,Hillcrest Energy Technologies,HEAT,openfigi
CA43758P1080,Homerun Resources,HMR,openfigi
CA4436281022,Hudbay Minerals,HBM,openfigi
CA44486R1010,Humanoid Global Holdings Corp. Registered Shares o.N.,ROBO,openfigi
CA4457373070,Hunter Technology,HOILF,openfigi
CA4488112083,Hydro One,H,openfigi
CA44955L1067,I-80 Gold,IAU,openfigi
CA4495861060,IGM Financial,IGM,openfigi
CA45075E1043,IA Financial Corporation,IAG,openfigi
CA45245E1097,IMAX,IMA,openfigi
CA45250Q1046,Imagine Lithium,ARXRF,openfigi
CA45258G1081,Immutable Holdings,HOLD,openfigi
CA4528921022,Imperial Metals,III,openfigi
CA4530384086,Imperial Oil,IMO,openfigi
CA45569M1095,Indigenous Bloom Hemp,VRTHF,openfigi
CA45675H1010,infinitii ai,IAI,openfigi
CA4576377002,InMed Pharmaceuticals,INM,openfigi
CA45780T4046,InPlay Oil Corp. Registered Shares o.N.,IPO,openfigi
CA45823T1066,Intact Financial,IFCZF,openfigi
CA45829L1076,Integral Metals Corp. Registered Shares o.N.,INTG,openfigi
CA4591211095,International Batt. Metals,IBAT,openfigi
CA46016U1084,Intl. Petroleum,IPCO.ST,openfigi
CA4622024095,IONIC BRANDS CORP.,IONKF,openfigi
CA4707481046,Jamieson Wellness,JWEL,openfigi
CA47200C1023,Jaxon Mining,JXMNF,openfigi
CA48222R1010,Juva Life,JUVAF,openfigi
CA48978L1004,Kenorland Minerals,KLD,openfigi
CA4932711001,Keyera,KEY,openfigi
CA49374L3065,Khiron Life Sciences,KHRNF,openfigi
CA4957802073,Kingman Minerals,KGS,openfigi
CA4969024047,Kinross Gold,KIN2.DE,openfigi
CA4989033010,Klondike Gold,KG,openfigi
CA50012K1066,Kodiak Copper,KDK,openfigi
CA50046B2057,Komo Plant Based Foods,KOMOF,openfigi
CA5005838365,Kootenay Silver,KTN,openfigi
CA50067K3082,Kore Mining Ltd. Registered Shares New o.N.,KORE,openfigi
CA5013771053,Kutcho Copper,KC,openfigi
CA50543R1091,Labrador Gold,LAB,openfigi
CA51440M1023,Lancaster Resources,LCR,openfigi
CA5170971017,Largo,LGO,openfigi
CA5179071017,Lassonde Industries,LSDAF,openfigi
CA51925D1069,Laurentian Bank of Canada,LB,openfigi
CA53000A1066,Li-FT Power,LIFT,openfigi
CA53228D2059,Lifeist Wellness,LFST,openfigi
CA53229C1077,Lightspeed Commerce,LSPD,openfigi
CA53567A1012,Linear Minerals,LINE,openfigi
CA53620R1091,Lion Copper And Gold,LEO,openfigi
CA53680T1021,Lithium Energi Expl,LXENF,openfigi
CA53680V1076,Lithium Ionic,LTH,openfigi
CA53680X1033,Lithium ION Energy,ION,openfigi
CA53681G1090,Lithium Chile,LITH,openfigi
CA53687L2012,Lithos Group Ltd. Registered Shares o.N.,LITS,openfigi
CA5394811015,Loblaw,L,openfigi
CA5408991019,Logan Energy,LGN,openfigi
CA54180A1066,LONCOR GOLD INC.,LONCF,openfigi
CA54571C1095,Lotus Creek Exploration Inc. Registered Shares o.N.,LTC,openfigi
CA5503711080,Lundin Gold,LUG.ST,openfigi
CA5503721063,Lundin Mining,LUMI.ST,openfigi
CA55344L1022,MPX International,MPXOF,openfigi
CA55379R2063,M3 Metals,MT,openfigi
CA5589221004,Magma Silver Corp. Registered Shares o.N.,MGMA,openfigi
CA5649051078,Maple Leaf Foods,MFI,openfigi
CA56501R1064,Manulife Financial,MFC,openfigi
CA5651276027,Maple Gold Mines Ltd. Registered Shares o.N.,MGM,openfigi
CA57383V1085,Marvel Discovery,MARVF,openfigi
CA57768L1058,Maven Brands,MJ,openfigi
CA57773Y2096,Maxim Power,MXGFF,openfigi
CA58501R1029,MedMira,MIR,openfigi
CA58516W1041,Mega Uranium,MGAFF,openfigi
CA5889141019,Meren Energy Inc. Registered Shares o.N.,MER.ST,openfigi
CA59124U6051,Metalla Royalty & Str.,MTA,openfigi
CA59125R1064,Metallis Resources,MTS,openfigi
CA59132M1086,Metalsource Mining,MSM,openfigi
CA59142H1073,Metavista3D,DDD,openfigi
CA59151K1084,Methanex,MEOH,openfigi
CA5928192056,Mexican Gold Mining,MEXGF,openfigi
CA60041F1018,Millennial Potash,MLP,openfigi
CA6025321036,Minco Capital,MMM,openfigi
CA60256C2076,MINDBIO THERAPEUTICS CORP. Registered Shares o.N.,MBIO,openfigi
CA6026871054,MindWalk Holdings Corp. Registered Shares o.N.,HYFT,openfigi
CA60306F2008,Mineral Road Discovery Inc. Registered Shares o.N.,ROAD,openfigi
CA6042501008,Minnova,MCI,openfigi
CA6087112067,Molson Coors Canada,MXGBF,openfigi
CA62857Y1097,Myriad Uranium,M,openfigi
CA63000Y1034,Nanalysis Scientific,NSCI,openfigi
CA63010A1030,Nano One Materials,NNOMF,openfigi
CA6330671034,National Bank of Canada,,openfigi
CA64046G1063,Neo Performance Materials,NEO,openfigi
CA64082A1049,Nerds On Site,NERD,openfigi
CA64082X2032,NervGen Pharma,NGEN,openfigi
CA6414921032,Nevada Sunrise Metals,NVSGF,openfigi
CA64157G2009,New Age Metals,NMTLF,openfigi
CA64440N1033,New Found Gold,NFG,openfigi
CA64782A1075,New Pacific Metals,NUAG,openfigi
CA6489261033,New World Solutions,REGRF,openfigi
CA6517281078,Newpath Resources Inc. Registered Shares o.N.,PATH,openfigi
CA65290F1080,Nextgen Digital Platforms,NXT,openfigi
CA65340P1062,NexGen Energy,NXE,openfigi
CA65343M2094,Nextsource Materials,NSRCF,openfigi
CA65345V1085,NeXGold Mining,NXGCF,openfigi
CA65346E2042,NexMetals Mining Corp. Registered Shares o.N.,NEXM,openfigi
CA65405R2037,Nicola Mining,NIM,openfigi
CA6544846091,Niocorp Developments,NB,openfigi
CA65652P1080,Norsemont Mining,NOM,openfigi
CA6568111067,North American Construction,NOA,openfigi
CA66510M2040,Northern Dynasty Minerals,NAK,openfigi
CA6653783036,NORTHERN LION GOLD,NL,openfigi
CA6665111002,Northland Power,NPIFF,openfigi
CA66987E2069,Novagold Resources,NG,openfigi
CA6699882065,NU E POWER,NUE,openfigi
CA67010B1022,Novo Resources,NVO,openfigi
CA67013H1064,NowVertical Group,NOW,openfigi
CA67054W1032,Numinus Wellness,NUMI,openfigi
CA67072Q1046,NuVista Energy,NVA,openfigi
CA67077M1086,Nutrien,NTR,openfigi
CA6744822033,Obsidian Energy,OBE,openfigi
CA6752224007,OceanaGold Corp. Registered Shares o.N.,OGC,openfigi
CA68237C1059,Onco-Innovations Ltd.,ONCO,openfigi
CA68390D1069,OR Royalties Inc. Registered Shares o.N.,OR,openfigi
CA68405H1001,Optimi Health,OPTI,openfigi
CA68616X2095,Orex Minerals,REX,openfigi
CA68617J1003,Organigram Global Inc. Registered Shares o.N.,OGI,openfigi
CA68622Y1007,Origen Resources,ORGN,openfigi
CA6870331007,Oroco Resource,ORRCF,openfigi
CA68759M1014,Orvana Minerals,ORVMF,openfigi
CA6882741094,Osisko Metals,OM,openfigi
CA68828E8099,Osisko Development,ODV,openfigi
CA6886041079,Ostrom Climate Solutions,COO,openfigi
CA69002Q1054,Outcrop Silver & Gold,OCG,openfigi
CA69379U1012,P2Earn,PXE,openfigi
CA69806A1084,Pan Global Resources,PGZ,openfigi
CA69863Q1037,Panoro Minerals,PML,openfigi
CA7029251088,Pason Systems,PSI,openfigi
CA70470T2092,PeakBirch Commerce,PKB,openfigi
CA70558T2048,Pegasus Resources,PEGA,openfigi
CA7063271034,Pembina Pipeline,PPL,openfigi
CA71385D1078,Perimeter Medical Imaging AI,PINK,openfigi
CA71401N1050,Perk Labs,GJT,openfigi
CA7142661031,Perpetua Resources,PPTA,openfigi
CA71677J1012,PetroTal,TAL,openfigi
CA7170461064,Peyto Exploration & Dev,PEY,openfigi
CA71716W2040,Pharmadrug,PHRX,openfigi
CA7233308583,Pinetree Capital,PNPFF,openfigi
CA72703G2027,Planet Based Foods Global,PBF,openfigi
CA72749F2008,The Planting Hope Company,MYLKF,openfigi
CA72942L4001,Plurilock Security,PLUR,openfigi
CA73150R1055,Pollard Banknote,PBL,openfigi
CA73689L2075,Portofino Resources,POR,openfigi
CA73928T2011,Power Group Projects,PGP,openfigi
CA73934M1095,Powermax Minerals,PMAX,openfigi
CA73940N1096,POWR Lithium,POWR,openfigi
CA7397211086,Prairiesky Royalty,PSK,openfigi
CA74022D4075,Precision Drilling,PDS,openfigi
CA74061A1084,Premium Brands Holdings,PBH,openfigi
CA74365J1021,Prostar Holdings,MAPS,openfigi
CA74447P1009,Psyched Wellness,PSYCF,openfigi
CA74739G1072,Q2 Metals,QTWO,openfigi
CA74764Y2050,Quantum Biopharma,QNTM,openfigi
CA7481621042,Quebec Rare Earth Elements,QREE,openfigi
CA74840A1066,Quest Critical Metals,BULL,openfigi
CA7507631041,Railtown AI Technologies,RAIL,openfigi
CA75157B1085,Ramp Metals,RAMP,openfigi
CA75525M1095,Razor Energy,RZREF,openfigi
CA75585H2063,The Real Brokerage,REAX,openfigi
CA75601Y1007,Real Matters,REAL,openfigi
CA75602C1077,Real Estate Split,RS,openfigi
CA75671E1097,Red Light Holland,TRUFF,openfigi
CA75865L1094,ReeXploration Inc. Registered Shares o.N.,REE,openfigi
CA75888V1004,Regen III,GIII,openfigi
CA75903K1057,Regenera Insights,RGEN,openfigi
CA75915M1077,Regulus Resources,REG,openfigi
CA76029E1060,Replenish Nutrients,ERTH,openfigi
CA76134J2065,Restart Life Sciences,HEAL,openfigi
CA76151T1030,Revitalist Lifestyle and Wellness,CALM,openfigi
CA76611L2030,Ridgestone Mining,RMI,openfigi
CA7672171021,Rio2,RIO,openfigi
CA7751092007,Rogers Communications,RCI,openfigi
CA7766521099,Roots,ROOT,openfigi
CA7800171091,Roxmore Resources Inc. Registered Shares o.N.,GARLF,openfigi
CA7847301032,SSR Mining,SSRM,openfigi
CA78570Q1081,Sabio Holdings Inc. Registered Shares o.N.,SBIO,openfigi
CA7940071045,Salazar Resources,SRL,openfigi
CA80100R4089,Sangoma Technologies,STC,openfigi
CA8029121057,Saputo,SAP,openfigi
CA80412L8832,Saturn Oil & Gas,SOIL,openfigi
CA80918M3021,Scorpio Gold,SGN,openfigi
CA81111V2066,Scryb Inc. Registered Shares o.N.,SCYB,openfigi
CA8119161054,Seabridge Gold,SEA,openfigi
CA8139211038,Secure Waste Infrastructure,SES,openfigi
CA81619L1067,Select Sands,SLSDF,openfigi
CA81752F1062,Sernova Biotherapeutics Inc. Registered Shares o.N.,PSH0.DE,openfigi
CA8239011031,Sherritt,S,openfigi
CA8263XP1041,Sierra Madre Gold and Sil,SM,openfigi
CA8271242072,Silo Wellness,SILO,openfigi
CA82767L1040,Silver Dollar Resources,SLV,openfigi
CA82831T1093,Silver Tiger Metals Inc. Registered Shares o.N.,SLVR,openfigi
CA8283411079,Silver X Mining,AGX,openfigi
CA82835P1036,Silvercorp Metals,SVM,openfigi
CA82967M1005,Sirona Biochem,ZSB,openfigi
CA83011Y3068,Sixth Wave Innovations,SIXWF,openfigi
CA83056P7157,SKEENA RES LTD NEW,SKE,openfigi
CA8308166096,Skyharbour Resources,SYHBF,openfigi
CA83086W1023,Skycap Investment Holdings Inc Registered Shares o.N.,SKY,openfigi
CA83307B1013,SNDL,SNDL,openfigi
CA83411A2056,Sol Strategies Inc. Registered Shares New o.N.,STKE,openfigi
CA83423L1085,Solis Minerals,SLMFF,openfigi
CA83671M1059,South Bow,SOBO,openfigi
CA84281U1075,Southern Empire Resources,SMP,openfigi
CA8465011044,Sparc AI Inc. Registered Shares o.N.,SPAI,openfigi
CA84678A5089,Spartan Delta,DALXF,openfigi
CA84859H2072,Spirit Blockchain Capital,SPIR,openfigi
CA8520662088,Sprott,SII,openfigi
CA85472N1096,Stantec,STN,openfigi
CA85525T2020,Starcore International Mines,SAM,openfigi
CA8552811017,Stardust Solar Energy,SUN,openfigi
CA85853F1053,Stella Jones,SJ,openfigi
CA85941M8806,Sterling Metals Corp. Registered Shares New o.N.,LAC,openfigi
CA8606471065,Sitka Gold,SIG,openfigi
CA86804H1091,Super Copper,CUPR,openfigi
CA86828P1036,Superior Plus,SPB,openfigi
CA86881M1041,Surge Copper,SURG,openfigi
CA87039X1179,Sweet Earth,SE,openfigi
CA8710031094,Swiss Water Decaffeinated Coffee,SWP,openfigi
CA87190J1057,TDG Gold,TDG,openfigi
CA87241L1094,TFI International,TFII,openfigi
CA87283P1099,TRX Gold,TRX,openfigi
CA8732491060,T2 Metals,TWO,openfigi
CA87377N2005,TAG Oil,TAOIF,openfigi
CA87505Y4094,Tamarack Valley Energy,TVE,openfigi
CA87612L2093,Targa Exploration Corp. Registered Shares o.N.,TEX,openfigi
CA8765111064,Taseko Mines,TGB,openfigi
CA87807B1076,TC Energy,TRP,openfigi
CA8787422044,Teck Resources (B),TECK,openfigi
CA8787423034,Teck Resources (A),TCKRF,openfigi
CA87971M1032,Telus,T,openfigi
CA87975M2085,Telo Genomics,TELO,openfigi
CA88089G2027,Terra Balcanica Resources,TERA,openfigi
CA88100M2040,Terra Clean Energy,TCEFF,openfigi
CA88337V1004,Theralase Technologies,TLT,openfigi
CA8834262070,Therma Bright Inc. Registered Shares o.N.,THRM,openfigi
CA8849038085,Thomson Reuters,TRI,openfigi
CA88581L3039,ThreeD Capital,IDKFF,openfigi
CA8864535056,Tidewater Midstream and Infras Registered Shares o.N.,TWM,openfigi
CA89055A2039,Topaz Energy,TPZ,openfigi
CA8910546032,Torex Gold Resources,TXG,openfigi
CA8911605092,Toronto-Dominion Bank,TD,openfigi
CA89154B1022,Total Energy Services,TOT,openfigi
CA89237Y1034,TrackX Holdings,TKXHF,openfigi
CA89346D1078,TransAlta,TAC,openfigi
CA8935781044,Transcontinental,TCLAF,openfigi
CA8959801009,Trident Resources Corp. Registered Shares o.N.,ROCK,openfigi
CA89620A5061,Trigon Metals,TM,openfigi
CA89624B3020,Trillion Energy International,TRLEF,openfigi
CA89679M1041,Triple Flag Prec. Metals,TFPM,openfigi
CA89712R2019,Troubadour Resources,TR,openfigi
CA89778V1040,TRU Precious Metals,TRU,openfigi
CA89788C1041,TRULIEVE CANNABIS,TRUL,openfigi
CA90387A1012,Ultra Brands,ULTA,openfigi
CA91360F1099,Universal Ibogaine,IBO,openfigi
CA91688R1082,Ur-Energy,URE,openfigi
CA91707P2089,Urbana,UBAAF,openfigi
CA91725D5001,Urbanimmersive,UI,openfigi
CA91916W1014,Valkea Resources Corp. Registered Shares o.N.,OZ,openfigi
CA92025V1094,ValOre Metals,KVLQF,openfigi
CA9219661076,Vanguard Mining Corp. Registered Shares o.N.,UUU,openfigi
CA92241Y1016,Vecima Networks,VCM,openfigi
CA92281P2008,VENTRIPOINT DIAGNOSTICS,VPTDF,openfigi
CA9229321083,Velan,VLN,openfigi
CA9237251058,Vermilion Energy,VET,openfigi
CA92512J1066,VersaBank,VBNK,openfigi
CA92537Y1043,VerticalScope Holdings Inc. Reg. Subvoting Shares o.N.,FORA,openfigi
CA92539Q6040,VERSES AI Inc. Reg.Shares o.N.,VERS,openfigi
CA92561G1028,Vice Health and Wellness,VICE,openfigi
CA92650P1045,Victory Square Techs,VST,openfigi
CA92663R1055,Viemed Healthcare,VMD,openfigi
CA92707Y1088,Village Farms,VFF,openfigi
CA92847V5018,Vitalhub,VHI,openfigi
CA92859G6085,Vizsla Silver,VZLA,openfigi
CA92863W2013,Volcanic Gold Mines,VG,openfigi
CA92905D2032,Vortex Energy Corp. Registered Shares o.N.,VRTX,openfigi
CA92938W2022,WSP Global,WSPOF,openfigi
CA9319021007,Wall Financial,WFC,openfigi
CA9323971023,Wallbridge Mining,WM,openfigi
CA94357L1058,Waverley Pharma,WAVE,openfigi
CA94946J1084,Wellbeing Digital Sciences,KONEF,openfigi
CA94947L1022,WELL Health Technologies,WELL,openfigi
CA95081C1059,Wesana Health Holdings,WSNAF,openfigi
CA9528451052,West Fraser Timber,WFG,openfigi
CA95556L1013,West Red Lake Gold Mines,WRLGF,openfigi
CA95805V1085,Western Copper & Gold,WRN,openfigi
CA9609085076,Westport Fuel Systems,WPRT,openfigi
CA9628791027,Wheaton Precious Metals,SII.DE,openfigi
CA9638101068,White Gold,WGO,openfigi
CA98383L2030,XR Immersive Tech,VRAI,openfigi
CA98420N1050,Xenon Pharmaceuticals,XENE,openfigi
CA98936T2083,ZenaTech,ZENA,openfigi
CA98956B1031,Zeus North America Mining Corp Registered Shares o.N.,ZEUS,openfigi
CA98959W2031,Zinc One Resources,ZZZOF,openfigi
CH0000816824,OERLIKON CORP,OERL.SW,openfigi
CH0001319265,SCHW.NATLBK N.SF 250,SNBN.SW,openfigi
CH0001340204,GRAUBUEND.KT.BK PS SF 100,GRKP.SW,openfigi
CH0001341608,HYPOTHEKARBK LENZBG SF260,HBLN.SW,openfigi
CH0001473559,BASELLANDSCH.KAN.PS SF100,BLKB.SW,openfigi
CH0001624714,CPH Group,CPHN.SW,openfigi
CH0002178181,Stadler Rail,SRAIL.SW,openfigi
CH0002361068,StarragTornos Group,STGN.SW,openfigi
CH0002432174,BUCHER INDUSTRIES,BUCN.SW,openfigi
CH0002619481,Warteck Invest,WARN.SW,openfigi
CH0003390066,"MIKRON HLDG NA SF 0,10",MIKN.SW,openfigi
CH0003420806,ORELL FUESS.HLDG NA SF 1,OFN.SW,openfigi
CH0003541510,FORBO INTERNATIONAL S.A.,FORN.SW,openfigi
CH0003583256,Highlight Event and Entertainment,HLEE.SW,openfigi
CH0003671440,RIETER HOLDING,RIEN.SW,openfigi
CH0005059438,"NEBAG NA SF 2,50",NBEN.SW,openfigi
CH0006089921,PRIV.EQU.HLDG NA SF 6,PEHN.SW,openfigi
CH0006372897,Interroll Holding,INRN.SW,openfigi
CH0008038389,Swiss Prime Site,SPSN.SW,openfigi
CH0008702190,CICOR TECHNOLOGIES S.A. NAM.-AKT. SF 10,CICN.SW,openfigi
CH0008837566,ALLREAL HOLDINGS AG,ALLN.SW,openfigi
CH0008967926,ADVAL TECH HLDG NA SF20,ADVN.SW,openfigi
CH0009002962,Barry Callebaut,BARN.SW,openfigi
CH0009236461,"BASLER KT.BK PS SF 8,5",BSKP.SW,openfigi
CH0009320091,FEINTOOL INTERNATIONAL HOLDING AG (N) (FIH),FTON.SW,openfigi
CH0009691608,BERNER KANTONALBANK AG,BEKN.SW,openfigi
